route,time_period,forecasted_demand,forecast_confidence,max_capacity,committed_capacity,load_factor,void_capacity,utilization_strategy,planning_comment,pricing_recommendation
DEL-FRA,01-01-2026,175.2177533,0.995898752,2394,122.6524273,0.051233261,2271.347573,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
MUM-DXB,14-01-2026,285.9124586,0.873979413,1820,300.2080815,0.164949495,1519.791918,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,15-01-2026,49.42138413,0.383118884,1820,44.47924572,0.024439146,1775.520754,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,16-01-2026,70.00780806,0.499759687,1820,63.00702726,0.034619246,1756.992973,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,17-01-2026,269.8156252,0.834300042,1820,283.3064065,0.155662861,1536.693594,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,18-01-2026,-43.93605597,0,1820,-39.54245037,0,1859.54245,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,19-01-2026,84.28909684,0.612984986,1820,75.86018716,0.041681422,1744.139813,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,20-01-2026,9.245572217,0.079815787,1820,8.321014995,0.004571986,1811.678985,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,21-01-2026,227.3127538,0.949013193,1820,238.6783915,0.131141973,1581.321609,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,22-01-2026,226.0261637,0.845693317,1820,237.3274719,0.13039971,1582.672528,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,23-01-2026,248.95448,0.84760847,1820,261.4022041,0.143627585,1558.597796,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,24-01-2026,241.1074662,0.802574797,1820,253.1628395,0.139100461,1566.837161,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,25-01-2026,189.2032699,0.955543463,1820,198.6634334,0.109155733,1621.336567,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,26-01-2026,113.363595,0.796179694,1820,119.0317748,0.065402074,1700.968225,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,27-01-2026,692.4061919,0.647268052,1820,623.1655727,0.342398666,1196.834427,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,28-01-2026,81.26370579,0.563180127,1820,73.13733521,0.040185349,1746.862665,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,29-01-2026,1576.83788,0.990126935,1820,1655.679774,0.909714162,164.3202256,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,30-01-2026,147.1751207,0.876592514,1820,154.5338767,0.084908723,1665.466123,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,31-01-2026,1580.824241,0.719065119,1820,1422.741817,0.781726273,397.2581831,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,01-02-2026,-5.479556616,0,1820,-4.931600955,0,1824.931601,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,02-02-2026,-9.131098681,0,1820,-8.217988813,0,1828.217989,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,03-02-2026,172.6833646,0.913070096,1820,181.3175329,0.099625018,1638.682467,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,04-02-2026,190.9464368,0.98540358,1820,200.4937587,0.110161406,1619.506241,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,05-02-2026,1025.918355,0.870549513,1820,1077.214272,0.591875974,742.7857277,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,06-02-2026,22.7017625,0.202204639,1820,20.43158625,0.011226146,1799.568414,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,07-02-2026,341.8816209,0.716245864,1820,307.6934588,0.16906234,1512.306541,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,08-02-2026,1718.877894,0.977342892,1820,1804.821788,0.991660323,15.1782116,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,09-02-2026,56.34152184,0.437282112,1820,50.70736966,0.027861192,1769.29263,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,10-02-2026,94.97527772,0.68572038,1820,85.47774995,0.046965797,1734.52225,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,11-02-2026,1814.306877,0.805057077,1820,1820,1,0,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,12-02-2026,1920.425546,0.973050961,1820,1820,1,0,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,13-02-2026,292.0173798,0.766470014,1820,306.6182488,0.168471565,1513.381751,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,14-02-2026,2030.416768,0.952859938,1820,1820,1,0,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,15-02-2026,197.127833,0.90403117,1820,206.9842246,0.113727596,1613.015775,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,16-02-2026,2308.266811,0.992906018,1820,1820,1,0,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,17-02-2026,1553.029068,0.363931875,1820,1397.726161,0.767981407,422.273839,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,18-02-2026,1973.149405,0.402763466,1820,1775.834465,0.975733222,44.16553533,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,19-02-2026,299.6972731,0.75443617,1820,314.6821368,0.172902273,1505.317863,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,20-02-2026,240.0350426,0.846018304,1820,252.0367948,0.138481755,1567.963205,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,21-02-2026,43.40502295,0.334435961,1820,39.06452066,0.021464022,1780.935479,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,22-02-2026,-15.83566861,0,1820,-14.25210175,0,1834.252102,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,23-02-2026,2266.532457,0.898471,1820,1820,1,0,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,24-02-2026,-15.52776209,0,1820,-13.97498588,0,1833.974986,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,25-02-2026,11.56283455,0.0953673,1820,10.4065511,0.005717885,1809.593449,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,26-02-2026,1712.320737,0.870226782,1820,1797.936773,0.987877348,22.06322658,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,27-02-2026,212.9611111,0.961187374,1820,223.6091666,0.122862179,1596.390833,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,28-02-2026,33.87382958,0.265909542,1820,30.48644663,0.016750795,1789.513553,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,01-03-2026,90.57834808,0.608836249,1820,81.52051327,0.044791491,1738.479487,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,01-01-2026,615.0415635,0.837788112,1820,645.7936417,0.354831671,1174.206358,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,02-01-2026,2461.230479,0.693449547,1820,1820,1,0,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,03-01-2026,72.57352422,0.53763746,1820,65.3161718,0.035888006,1754.683828,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,04-01-2026,198.3579079,0.984105557,1820,208.2758033,0.114437255,1611.724197,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,05-01-2026,155.6689443,0.938562836,1820,163.4523915,0.089809006,1656.547608,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,06-01-2026,189.03485,0.951008449,1820,198.4865925,0.109058567,1621.513408,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,07-01-2026,56.27620854,0.460219196,1820,50.64858769,0.027828894,1769.351412,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,08-01-2026,111.7819691,0.679363573,1820,100.6037722,0.055276798,1719.396228,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,09-01-2026,284.6018478,0.771899188,1820,298.8319401,0.164193374,1521.16806,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,10-01-2026,306.4896328,0.643883289,1820,275.8406695,0.151560807,1544.159331,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,11-01-2026,207.9330747,0.921040631,1820,218.3297284,0.119961389,1601.670272,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,12-01-2026,243.8544095,0.79411653,1820,256.04713,0.140685236,1563.95287,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,13-01-2026,289.3433554,0.827913688,1820,303.8105232,0.166928859,1516.189477,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,14-01-2026,275.4894682,0.756626602,1820,289.2639416,0.158936232,1530.736058,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,15-01-2026,66.93039223,0.539226024,1820,60.237353,0.033097447,1759.762647,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,16-01-2026,51.14490549,0.45037772,1820,46.03041494,0.025291437,1773.969585,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,17-01-2026,199.2908328,0.917818692,1820,209.2553744,0.11497548,1610.744626,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,18-01-2026,114.3155539,0.855517381,1820,120.0313316,0.065951281,1699.968668,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,19-01-2026,148.8509314,0.970646876,1820,156.293478,0.085875537,1663.706522,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,20-01-2026,168.3040199,0.915839035,1820,176.7192209,0.097098473,1643.280779,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,21-01-2026,340.3359923,0.757266655,1820,357.3527919,0.196347688,1462.647208,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,22-01-2026,294.6952396,0.777156937,1820,309.4300015,0.170016484,1510.569998,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,23-01-2026,350.8653444,0.601861604,1820,315.77881,0.173504841,1504.22119,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,24-01-2026,935.5359887,0.949766318,1820,982.3127881,0.539732301,837.6872119,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,25-01-2026,50.11655584,0.403108247,1820,45.10490026,0.024782912,1774.8951,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,26-01-2026,357.8333674,0.614080542,1820,322.0500307,0.176950566,1497.949969,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,27-01-2026,209.3105826,0.988268316,1820,219.7761118,0.120756105,1600.223888,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,28-01-2026,1302.228515,0.700076315,1820,1172.005663,0.643959156,647.9943369,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,29-01-2026,170.0464219,0.974955699,1820,178.548743,0.098103705,1641.451257,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,30-01-2026,1721.830783,0.833711889,1820,1807.922322,0.993363913,12.07767837,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,31-01-2026,138.9125531,0.856712351,1820,145.8581808,0.080141858,1674.141819,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,01-02-2026,155.2428529,0.982626762,1820,163.0049955,0.089563184,1656.995004,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,02-02-2026,364.5884197,0.646841592,1820,328.1295777,0.180290977,1491.870422,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,03-02-2026,416.9568854,0.603258027,1820,375.2611969,0.206187471,1444.738803,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,04-02-2026,1666.885233,0.935221826,1820,1750.229494,0.961664557,69.77050553,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,05-02-2026,321.7911827,0.704438825,1820,289.6120645,0.159127508,1530.387936,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,06-02-2026,72.86565654,0.498641909,1820,65.57909089,0.036032468,1754.420909,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,07-02-2026,89.33638491,0.638957238,1820,80.40274642,0.044177333,1739.597254,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,08-02-2026,932.0320064,0.999721527,1820,978.6336067,0.537710773,841.3663933,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,09-02-2026,239.2110273,0.891387741,1820,251.1715787,0.138006362,1568.828421,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,10-02-2026,172.3267227,0.905322786,1820,180.9430588,0.099419263,1639.056941,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,11-02-2026,151.9800521,0.857484787,1820,159.5790547,0.087680799,1660.420945,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,12-02-2026,164.9836543,0.942212944,1820,173.2328371,0.095182878,1646.767163,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,13-02-2026,289.1777778,0.702013215,1820,260.2600001,0.143,1559.74,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,14-02-2026,195.3309184,0.99616824,1820,205.0974643,0.112690914,1614.902536,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,15-02-2026,114.8838882,0.742640016,1820,103.3954994,0.056810714,1716.604501,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,16-02-2026,129.9566643,0.784893068,1820,136.4544975,0.074974999,1683.545502,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,17-02-2026,43.87589525,0.348907049,1820,39.48830572,0.021696871,1780.511694,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,18-02-2026,2175.385565,0.968144146,1820,1820,1,0,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,19-02-2026,140.3728466,0.893487763,1820,147.391489,0.080984335,1672.608511,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,20-02-2026,2580.159052,0.630169284,1820,1820,1,0,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,21-02-2026,62.0503877,0.474509518,1820,55.84534893,0.030684258,1764.154651,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,22-02-2026,232.7230101,0.977078716,1820,244.3591606,0.134263275,1575.640839,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,23-02-2026,352.1632153,0.653097458,1820,316.9468938,0.174146645,1503.053106,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,24-02-2026,189.3643475,0.945624553,1820,198.8325649,0.109248662,1621.167435,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,25-02-2026,1790.135122,0.647705117,1820,1611.121609,0.885231654,208.8783906,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,26-02-2026,1304.515672,0.585772358,1820,1174.064105,0.645090167,645.9358954,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,27-02-2026,240.4979099,0.811382014,1820,252.5228054,0.138748794,1567.477195,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,28-02-2026,37.92436251,0.322300147,1820,34.13192626,0.018753806,1785.868074,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,01-03-2026,256.49052,0.853051117,1820,269.315046,0.1479753,1550.684954,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,01-01-2026,355.1143059,0.669533725,1820,319.6028753,0.175605975,1500.397125,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,02-01-2026,153.3612169,0.956646072,1820,161.0292777,0.088477625,1658.970722,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,03-01-2026,333.6835688,0.629840833,1820,300.3152119,0.165008358,1519.684788,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,04-01-2026,521.8605619,0.697154424,1820,469.6745057,0.258062915,1350.325494,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,05-01-2026,308.824126,0.770961985,1820,324.2653323,0.178167765,1495.734668,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,06-01-2026,425.6996834,0.620779257,1820,383.129715,0.210510832,1436.870285,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,07-01-2026,534.0510395,0.551172026,1820,480.6459355,0.264091173,1339.354064,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,08-01-2026,340.6383639,0.658692589,1820,306.5745275,0.168447543,1513.425472,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,09-01-2026,1251.684241,0.910246031,1820,1314.268453,0.722125524,505.7315469,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,10-01-2026,300.6221161,0.611849044,1820,270.5599045,0.148659288,1549.440096,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,11-01-2026,601.2629699,0.588693485,1820,541.1366729,0.297327842,1278.863327,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,12-01-2026,326.9588359,0.505339279,1820,294.2629523,0.161682941,1525.737048,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,13-01-2026,1401.565001,0.830486633,1820,1471.643251,0.808595193,348.3567487,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,14-01-2026,361.2055651,0.668937069,1820,325.0850086,0.178618137,1494.914991,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,15-01-2026,571.8763762,0.557113835,1820,514.6887386,0.28279601,1305.311261,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,16-01-2026,1431.179139,0.990092571,1820,1502.738096,0.825680273,317.2619039,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,17-01-2026,159.6036973,0.910314731,1820,167.5838821,0.092079056,1652.416118,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,18-01-2026,354.3322322,0.516386658,1820,318.899009,0.175219236,1501.100991,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,19-01-2026,446.3680032,0.59862946,1820,401.7312029,0.22073143,1418.268797,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,20-01-2026,266.3776549,0.800491198,1820,279.6965376,0.153679416,1540.303462,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
MUM-DXB,21-01-2026,390.2641388,0.717051566,1820,351.2377249,0.192987761,1468.762275,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
MUM-DXB,22-01-2026,319.3352876,0.648457189,1820,287.4017588,0.157913054,1532.598241,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
